record_id,collection_round,route,airline,flight,departure_date,collection_time,booking_horizon,cabin,base_fare,fuel_surcharge,udf,convenience_fee,gst,total_fare,availability,source,quality_status,exclusion_reason
3173,22,DEL-BLR,Air India,AI503,2026-09-05,2026-08-21,T+15,Economy,3990.0,315,158,262,525,5250.0,Available,OTA,Valid,
3174,22,DEL-BLR,Air India,AI947,2026-09-05,2026-08-29,T+7,Economy,4529.0,358,179,298,596,5960.0,Available,Airline Site,Valid,
3175,22,DEL-BLR,Air India,AI734,2026-09-05,2026-09-04,T+1,Economy,4773.0,377,188,314,628,6280.0,Available,OTA,Valid,
3176,22,DEL-BLR,Akasa,AK343,2026-09-05,2026-07-22,T+45,Economy,2371.0,187,94,156,312,3120.0,Available,OTA,Valid,
3177,22,DEL-BLR,Akasa,AK735,2026-09-05,2026-08-06,T+30,Economy,3245.0,256,128,214,427,4270.0,Available,Airline Site,Valid,
3178,22,DEL-BLR,Akasa,AK211,2026-09-05,2026-08-21,T+15,Economy,4218.0,333,166,278,555,5550.0,Available,Airline Site,Valid,
3179,22,DEL-BLR,Akasa,AK567,2026-09-05,2026-08-29,T+7,Economy,3967.0,313,157,261,522,5220.0,Available,Airline Site,Valid,
3180,22,DEL-BLR,Akasa,AK674,2026-09-05,2026-09-04,T+1,Economy,5031.0,397,199,331,662,6620.0,Available,Airline Site,Valid,
3181,22,BOM-BLR,IndiGo,IN626,2026-09-05,2026-07-22,T+45,Economy,1915.0,151,76,126,252,2520.0,Available,OTA,Valid,
3182,22,BOM-BLR,IndiGo,IN438,2026-09-05,2026-08-06,T+30,Economy,2653.0,209,105,174,349,3490.0,Available,OTA,Valid,
3183,22,BOM-BLR,IndiGo,IN984,2026-09-05,2026-08-21,T+15,Economy,3336.0,263,132,220,439,4390.0,Available,OTA,Valid,
3184,22,BOM-BLR,IndiGo,IN552,2026-09-05,2026-08-29,T+7,Economy,3891.0,307,154,256,512,5120.0,Available,Airline Site,Valid,
3185,22,BOM-BLR,IndiGo,IN622,2026-09-05,2026-09-04,T+1,Economy,3640.0,287,144,240,479,4790.0,Available,OTA,Valid,
3186,22,BOM-BLR,Air India,AI472,2026-09-05,2026-07-22,T+45,Economy,2181.0,172,86,144,287,2870.0,Available,OTA,Valid,
3187,22,BOM-BLR,Air India,AI394,2026-09-05,2026-08-06,T+30,Economy,3093.0,244,122,204,407,4070.0,Available,Airline Site,Valid,
3188,22,BOM-BLR,Air India,AI221,2026-09-05,2026-08-21,T+15,Economy,3572.0,282,141,235,470,4700.0,Available,OTA,Valid,
3189,22,BOM-BLR,Air India,AI971,2026-09-05,2026-08-29,T+7,Economy,4408.0,348,174,290,580,5800.0,Sold Out,Airline Site,Flagged,Sold out at collection time
3190,22,BOM-BLR,Air India,AI481,2026-09-05,2026-09-04,T+1,Economy,3983.0,314,157,262,524,5240.0,Available,Airline Site,Valid,
3191,22,BOM-BLR,Akasa,AK945,2026-09-05,2026-07-22,T+45,Economy,1991.0,157,79,131,262,2620.0,Available,Airline Site,Valid,
3192,22,BOM-BLR,Akasa,AK170,2026-09-05,2026-08-06,T+30,Economy,2819.0,223,111,186,371,3710.0,Available,OTA,Valid,
3193,22,BOM-BLR,Akasa,AK308,2026-09-05,2026-08-21,T+15,Economy,3154.0,249,124,208,415,4150.0,Available,OTA,Valid,
3194,22,BOM-BLR,Akasa,AK202,2026-09-05,2026-08-29,T+7,Economy,3693.0,292,146,243,486,4860.0,Available,OTA,Valid,
3195,22,BOM-BLR,Akasa,AK492,2026-09-05,2026-09-04,T+1,Economy,4339.0,343,171,286,571,5710.0,Available,OTA,Valid,
3196,22,DEL-CCU,IndiGo,IN533,2026-09-05,2026-07-22,T+45,Economy,3329.0,263,131,219,438,4380.0,Available,OTA,Valid,
3197,22,DEL-CCU,IndiGo,IN523,2026-09-05,2026-08-06,T+30,Economy,4439.0,350,175,292,584,5840.0,Available,Airline Site,Valid,
3198,22,DEL-CCU,IndiGo,IN856,2026-09-05,2026-08-21,T+15,Economy,5221.0,412,206,344,687,6870.0,Available,OTA,Valid,
3199,22,DEL-CCU,IndiGo,IN171,2026-09-05,2026-08-29,T+7,Economy,5981.0,472,236,394,787,7870.0,Available,Airline Site,Valid,
3200,22,DEL-CCU,IndiGo,IN208,2026-09-05,2026-09-04,T+1,Economy,7030.0,555,278,462,925,9250.0,Available,Airline Site,Valid,
3201,22,DEL-CCU,Air India,AI999,2026-09-05,2026-07-22,T+45,Economy,3192.0,252,126,210,420,4200.0,Available,Airline Site,Valid,
3202,22,DEL-CCU,Air India,AI160,2026-09-05,2026-08-06,T+30,Economy,4377.0,346,173,288,576,5760.0,Available,Airline Site,Valid,
3203,22,DEL-CCU,Air India,AI525,2026-09-05,2026-08-21,T+15,Economy,5798.0,458,229,382,763,7630.0,Available,Airline Site,Valid,
3204,22,DEL-CCU,Air India,AI453,2026-09-05,2026-08-29,T+7,Economy,5602.0,442,221,368,737,7370.0,Sold Out,Airline Site,Flagged,Sold out at collection time
3205,22,DEL-CCU,Air India,AI823,2026-09-05,2026-09-04,T+1,Economy,6795.0,536,268,447,894,8940.0,Available,OTA,Valid,
3206,22,DEL-CCU,Akasa,AK575,2026-09-05,2026-07-22,T+45,Economy,2758.0,218,109,182,363,3630.0,Available,OTA,Valid,
3207,22,DEL-CCU,Akasa,AK238,2026-09-05,2026-08-06,T+30,Economy,3731.0,295,147,246,491,4910.0,Available,Airline Site,Valid,
3208,22,DEL-CCU,Akasa,AK623,2026-09-05,2026-08-21,T+15,Economy,4605.0,364,182,303,606,6060.0,Available,OTA,Valid,
3209,22,DEL-CCU,Akasa,AK346,2026-09-05,2026-08-29,T+7,Economy,5160.0,407,204,340,679,6790.0,Available,OTA,Valid,
3210,22,DEL-CCU,Akasa,AK835,2026-09-05,2026-09-04,T+1,Economy,5146.0,406,203,338,677,6770.0,Available,Airline Site,Valid,
3211,22,DEL-HYD,IndiGo,IN553,2026-09-05,2026-07-22,T+45,Economy,2866.0,226,113,188,377,3770.0,Available,Airline Site,Valid,
3212,22,DEL-HYD,IndiGo,IN290,2026-09-05,2026-08-06,T+30,Economy,4180.0,330,165,275,550,5500.0,Available,Airline Site,Valid,
3213,22,DEL-HYD,IndiGo,IN690,2026-09-05,2026-08-21,T+15,Economy,4690.0,370,185,308,617,6170.0,Available,Airline Site,Valid,
3214,22,DEL-HYD,IndiGo,IN203,2026-09-05,2026-08-29,T+7,Economy,5928.0,468,234,390,780,7800.0,Available,OTA,Valid,
3215,22,DEL-HYD,IndiGo,IN755,2026-09-05,2026-09-04,T+1,Economy,6163.0,487,243,406,811,8110.0,Available,Airline Site,Valid,
3216,22,DEL-HYD,Air India,AI819,2026-09-05,2026-07-22,T+45,Economy,2979.0,235,118,196,392,3920.0,Available,Airline Site,Valid,
3217,22,DEL-HYD,Air India,AI373,2026-09-05,2026-08-06,T+30,Economy,3997.0,316,158,263,526,5260.0,Available,OTA,Valid,
3218,22,DEL-HYD,Air India,AI861,2026-09-05,2026-08-21,T+15,Economy,5229.0,413,206,344,688,6880.0,Available,Airline Site,Valid,
3219,22,DEL-HYD,Air India,AI353,2026-09-05,2026-08-29,T+7,Economy,5115.0,404,202,336,673,6730.0,Available,OTA,Valid,
3220,22,DEL-HYD,Air India,AI930,2026-09-05,2026-09-04,T+1,Economy,5555.0,439,219,366,731,7310.0,Available,OTA,Valid,
3221,22,DEL-HYD,Akasa,AK557,2026-09-05,2026-07-22,T+45,Economy,3123.0,247,123,206,411,4110.0,Available,OTA,Valid,
3222,22,DEL-HYD,Akasa,AK550,2026-09-05,2026-08-06,T+30,Economy,4051.0,320,160,266,533,5330.0,Available,Airline Site,Valid,
3223,22,DEL-HYD,Akasa,AK710,2026-09-05,2026-08-21,T+15,Economy,5282.0,417,208,348,695,6950.0,Available,OTA,Valid,
3224,22,DEL-HYD,Akasa,AK824,2026-09-05,2026-08-29,T+7,Economy,6187.0,488,244,407,814,8140.0,Available,OTA,Valid,
3225,22,DEL-HYD,Akasa,AK631,2026-09-05,2026-09-04,T+1,Economy,6042.0,477,238,398,795,7950.0,Available,Airline Site,Valid,
3226,22,BOM-HYD,IndiGo,IN473,2026-09-05,2026-07-22,T+45,Economy,3032.0,239,120,200,399,3990.0,Available,Airline Site,Valid,
3227,22,BOM-HYD,IndiGo,IN145,2026-09-05,2026-08-06,T+30,Economy,4126.0,326,163,272,543,5430.0,Available,OTA,Valid,
3228,22,BOM-HYD,IndiGo,IN576,2026-09-05,2026-08-21,T+15,Economy,5525.0,436,218,364,727,7270.0,Available,OTA,Valid,
3229,22,BOM-HYD,IndiGo,IN857,2026-09-05,2026-08-29,T+7,Economy,5555.0,439,219,366,731,7310.0,Available,OTA,Valid,
3230,22,BOM-HYD,IndiGo,IN342,2026-09-05,2026-09-04,T+1,Economy,6483.0,512,256,426,853,8530.0,Available,OTA,Valid,
3231,22,BOM-HYD,Air India,AI909,2026-09-05,2026-07-22,T+45,Economy,3329.0,263,131,219,438,4380.0,Available,Airline Site,Valid,
3232,22,BOM-HYD,Air India,AI409,2026-09-05,2026-08-06,T+30,Economy,4165.0,329,164,274,548,5480.0,Available,OTA,Valid,
3233,22,BOM-HYD,Air India,AI975,2026-09-05,2026-08-21,T+15,Economy,5784.0,457,228,380,761,7610.0,Available,OTA,Valid,
3234,22,BOM-HYD,Air India,AI955,2026-09-05,2026-08-29,T+7,Economy,5441.0,430,215,358,716,7160.0,Available,Airline Site,Valid,
3235,22,BOM-HYD,Air India,AI988,2026-09-05,2026-09-04,T+1,Economy,7205.0,569,284,474,948,9480.0,Available,Airline Site,Valid,
3236,22,BOM-HYD,Akasa,AK700,2026-09-05,2026-07-22,T+45,Economy,3161.0,250,125,208,416,4160.0,Available,Airline Site,Valid,
3237,22,BOM-HYD,Akasa,AK383,2026-09-05,2026-08-06,T+30,Economy,3876.0,306,153,255,510,5100.0,Available,Airline Site,Valid,
3238,22,BOM-HYD,Akasa,AK105,2026-09-05,2026-08-21,T+15,Economy,4879.0,385,193,321,642,6420.0,Available,OTA,Valid,
3239,22,BOM-HYD,Akasa,AK611,2026-09-05,2026-08-29,T+7,Economy,5328.0,421,210,350,701,7010.0,Available,Airline Site,Valid,
3240,22,BOM-HYD,Akasa,AK254,2026-09-05,2026-09-04,T+1,Economy,5555.0,439,219,366,731,7310.0,Available,Airline Site,Valid,
3241,22,BLR-HYD,IndiGo,IN571,2026-09-05,2026-07-22,T+45,Economy,2629.0,208,104,173,346,3460.0,Available,Airline Site,Valid,
3242,22,BLR-HYD,IndiGo,IN863,2026-09-05,2026-08-06,T+30,Economy,3336.0,263,132,220,439,4390.0,Available,Airline Site,Valid,
3243,22,BLR-HYD,IndiGo,IN232,2026-09-05,2026-08-21,T+15,Economy,4059.0,320,160,267,534,5340.0,Available,Airline Site,Valid,
3244,22,BLR-HYD,IndiGo,IN557,2026-09-05,2026-08-29,T+7,Economy,4552.0,359,180,300,599,5990.0,Available,OTA,Valid,
3245,22,BLR-HYD,IndiGo,IN878,2026-09-05,2026-09-04,T+1,Economy,5616.0,443,222,370,739,7390.0,Available,Airline Site,Valid,
3246,22,BLR-HYD,Air India,AI137,2026-09-05,2026-07-22,T+45,Economy,2683.0,212,106,176,353,3530.0,Available,Airline Site,Valid,
3247,22,BLR-HYD,Air India,AI649,2026-09-05,2026-08-06,T+30,Economy,3504.0,277,138,230,461,4610.0,Sold Out,Airline Site,Flagged,Sold out at collection time
3248,22,BLR-HYD,Air India,AI930,2026-09-05,2026-08-21,T+15,Economy,4552.0,359,180,300,599,5990.0,Available,Airline Site,Valid,
3249,22,BLR-HYD,Air India,AI280,2026-09-05,2026-08-29,T+7,Economy,4674.0,369,184,308,615,6150.0,Available,OTA,Valid,
3250,22,BLR-HYD,Air India,AI504,2026-09-05,2026-09-04,T+1,Economy,4757.0,376,188,313,626,6260.0,Available,Airline Site,Valid,
3251,22,BLR-HYD,Akasa,AK434,2026-09-05,2026-07-22,T+45,Economy,3055.0,241,121,201,402,4020.0,Available,Airline Site,Valid,
3252,22,BLR-HYD,Akasa,AK117,2026-09-05,2026-08-06,T+30,Economy,4126.0,326,163,272,543,5430.0,Available,Airline Site,Valid,
3253,22,BLR-HYD,Akasa,AK458,2026-09-05,2026-08-21,T+15,Economy,5335.0,421,211,351,702,7020.0,Available,Airline Site,Valid,
3254,22,BLR-HYD,Akasa,AK101,2026-09-05,2026-08-29,T+7,Economy,6224.0,491,246,410,819,8190.0,Available,Airline Site,Valid,
3255,22,BLR-HYD,Akasa,AK453,2026-09-05,2026-09-04,T+1,Economy,6514.0,514,257,428,857,8570.0,Available,OTA,Valid,
3256,22,DEL-MAA,IndiGo,IN245,2026-09-05,2026-07-22,T+45,Economy,2827.0,223,112,186,372,3720.0,Available,OTA,Valid,
3257,22,DEL-MAA,IndiGo,IN652,2026-09-05,2026-08-06,T+30,Economy,4051.0,320,160,266,533,5330.0,Available,OTA,Valid,
3258,22,DEL-MAA,IndiGo,IN966,2026-09-05,2026-08-21,T+15,Economy,4963.0,392,196,326,653,6530.0,Sold Out,Airline Site,Flagged,Sold out at collection time
3259,22,DEL-MAA,IndiGo,IN126,2026-09-05,2026-08-29,T+7,Economy,5920.0,467,234,390,779,7790.0,Available,OTA,Valid,
3260,22,DEL-MAA,IndiGo,IN470,2026-09-05,2026-09-04,T+1,Economy,6323.0,499,250,416,832,8320.0,Available,OTA,Valid,
3261,22,DEL-MAA,Air India,AI713,2026-09-05,2026-07-22,T+45,Economy,2485.0,196,98,164,327,3270.0,Available,OTA,Valid,
3262,22,DEL-MAA,Air India,AI541,2026-09-05,2026-08-06,T+30,Economy,3633.0,287,143,239,478,4780.0,Available,Airline Site,Valid,
3263,22,DEL-MAA,Air India,AI980,2026-09-05,2026-08-21,T+15,Economy,4165.0,329,164,274,548,5480.0,Available,Airline Site,Valid,
3264,22,DEL-MAA,Air India,AI984,2026-09-05,2026-08-29,T+7,Economy,4575.0,361,181,301,602,6020.0,Available,Airline Site,Valid,
3265,22,DEL-MAA,Air India,AI392,2026-09-05,2026-09-04,T+1,Economy,4879.0,385,193,321,642,6420.0,Sold Out,Airline Site,Flagged,Sold out at collection time
3266,22,DEL-MAA,Akasa,AK515,2026-09-05,2026-07-22,T+45,Economy,2553.0,202,101,168,336,3360.0,Available,OTA,Valid,
3267,22,DEL-MAA,Akasa,AK415,2026-09-05,2026-08-06,T+30,Economy,3389.0,268,134,223,446,4460.0,Available,OTA,Valid,
3268,22,DEL-MAA,Akasa,AK456,2026-09-05,2026-08-21,T+15,Economy,4241.0,335,167,279,558,5580.0,Available,OTA,Valid,
3269,22,DEL-MAA,Akasa,AK357,2026-09-05,2026-08-29,T+7,Economy,5206.0,411,206,342,685,6850.0,Available,Airline Site,Valid,
3270,22,DEL-MAA,Akasa,AK572,2026-09-05,2026-09-04,T+1,Economy,4697.0,371,185,309,618,6180.0,Available,Airline Site,Valid,
3271,22,BOM-MAA,IndiGo,IN225,2026-09-05,2026-07-22,T+45,Economy,3670.0,290,145,242,483,4830.0,Sold Out,Airline Site,Flagged,Sold out at collection time
3272,22,BOM-MAA,IndiGo,IN522,2026-09-05,2026-08-06,T+30,Economy,5130.0,405,202,338,675,6750.0,Available,Airline Site,Valid,
3273,22,BOM-MAA,IndiGo,IN192,2026-09-05,2026-08-21,T+15,Economy,5997.0,473,237,394,789,7890.0,Available,OTA,Valid,
3274,22,BOM-MAA,IndiGo,IN629,2026-09-05,2026-08-29,T+7,Economy,6855.0,541,271,451,902,9020.0,Available,OTA,Valid,
3275,22,BOM-MAA,IndiGo,IN131,2026-09-05,2026-09-04,T+1,Economy,7068.0,558,279,465,930,9300.0,Available,Airline Site,Valid,
3276,22,BOM-MAA,Air India,AI300,2026-09-05,2026-07-22,T+45,Economy,4309.0,340,170,284,567,5670.0,Available,OTA,Valid,
3277,22,BOM-MAA,Air India,AI573,2026-09-05,2026-08-06,T+30,Economy,5707.0,451,225,376,751,7510.0,Available,OTA,Valid,
3278,22,BOM-MAA,Air India,AI991,2026-09-05,2026-08-21,T+15,Economy,6551.0,517,259,431,862,8620.0,Available,OTA,Valid,
3279,22,BOM-MAA,Air India,AI510,2026-09-05,2026-08-29,T+7,Economy,7987.0,631,315,526,1051,10510.0,Available,Airline Site,Valid,
3280,22,BOM-MAA,Air India,AI286,2026-09-05,2026-09-04,T+1,Economy,7774.0,614,307,512,1023,10230.0,Available,OTA,Valid,
3281,22,BOM-MAA,Akasa,AK608,2026-09-05,2026-07-22,T+45,Economy,3930.0,310,155,258,517,5170.0,Sold Out,Airline Site,Flagged,Sold out at collection time
3282,22,BOM-MAA,Akasa,AK787,2026-09-05,2026-08-06,T+30,Economy,5267.0,416,208,346,693,6930.0,Available,Airline Site,Valid,
3283,22,BOM-MAA,Akasa,AK929,2026-09-05,2026-08-21,T+15,Economy,6643.0,524,262,437,874,8740.0,Available,OTA,Valid,
3284,22,BOM-MAA,Akasa,AK503,2026-09-05,2026-08-29,T+7,Economy,8239.0,650,325,542,1084,10840.0,Available,Airline Site,Valid,
3285,22,BOM-MAA,Akasa,AK637,2026-09-05,2026-09-04,T+1,Economy,7152.0,565,282,470,941,9410.0,Available,Airline Site,Valid,
3286,22,CCU-BLR,IndiGo,IN512,2026-09-05,2026-07-22,T+45,Economy,2569.0,203,101,169,338,3380.0,Available,Airline Site,Valid,
3287,22,CCU-BLR,IndiGo,IN703,2026-09-05,2026-08-06,T+30,Economy,3261.0,257,129,214,429,4290.0,Sold Out,Airline Site,Flagged,Sold out at collection time
3288,22,CCU-BLR,IndiGo,IN702,2026-09-05,2026-08-21,T+15,Economy,4370.0,345,172,288,575,5750.0,Available,OTA,Valid,
3289,22,CCU-BLR,IndiGo,IN120,2026-09-05,2026-08-29,T+7,Economy,4248.0,335,168,280,559,5590.0,Available,OTA,Valid,
3290,22,CCU-BLR,IndiGo,IN665,2026-09-05,2026-09-04,T+1,Economy,5176.0,409,204,340,681,6810.0,Available,OTA,Valid,
3291,22,CCU-BLR,Air India,AI824,2026-09-05,2026-07-22,T+45,Economy,2569.0,203,101,169,338,3380.0,Available,Airline Site,Valid,
3292,22,CCU-BLR,Air India,AI613,2026-09-05,2026-08-06,T+30,Economy,3261.0,257,129,214,429,4290.0,Sold Out,OTA,Flagged,Sold out at collection time
3293,22,CCU-BLR,Air India,AI608,2026-09-05,2026-08-21,T+15,Economy,4477.0,353,177,294,589,5890.0,Available,OTA,Valid,
3294,22,CCU-BLR,Air India,AI604,2026-09-05,2026-08-29,T+7,Economy,5115.0,404,202,336,673,6730.0,Available,Airline Site,Valid,
3295,22,CCU-BLR,Air India,AI801,2026-09-05,2026-09-04,T+1,Economy,4811.0,380,190,316,633,6330.0,Available,OTA,Valid,
3296,22,CCU-BLR,Akasa,AK520,2026-09-05,2026-07-22,T+45,Economy,2417.0,191,95,159,318,3180.0,Available,Airline Site,Valid,
3297,22,CCU-BLR,Akasa,AK150,2026-09-05,2026-08-06,T+30,Economy,3161.0,250,125,208,416,4160.0,Available,OTA,Valid,
3298,22,CCU-BLR,Akasa,AK880,2026-09-05,2026-08-21,T+15,Economy,4035.0,319,159,266,531,5310.0,Available,Airline Site,Valid,
3299,22,CCU-BLR,Akasa,AK627,2026-09-05,2026-08-29,T+7,Economy,4370.0,345,172,288,575,5750.0,Available,OTA,Valid,
3300,22,CCU-BLR,Akasa,AK725,2026-09-05,2026-09-04,T+1,Economy,5190.0,410,205,342,683,6830.0,Available,Airline Site,Valid,
3301,23,DEL-BOM,IndiGo,IN968,2026-09-06,2026-07-23,T+45,Economy,4795.0,379,189,316,631,6310.0,Available,Airline Site,Valid,
3302,23,DEL-BOM,IndiGo,IN627,2026-09-06,2026-08-07,T+30,Economy,5950.0,470,235,392,783,7830.0,Available,Airline Site,Valid,
3303,23,DEL-BOM,IndiGo,IN961,2026-09-06,2026-08-22,T+15,Economy,7318.0,578,289,482,963,9630.0,Available,Airline Site,Valid,
3304,23,DEL-BOM,IndiGo,IN365,2026-09-06,2026-08-30,T+7,Economy,9196.0,726,363,605,1210,12100.0,Available,Airline Site,Valid,
3305,23,DEL-BOM,IndiGo,IN868,2026-09-06,2026-09-05,T+1,Economy,8999.0,710,355,592,1184,11840.0,Available,OTA,Valid,
3306,23,DEL-BOM,Air India,AI555,2026-09-06,2026-07-23,T+45,Economy,4636.0,366,183,305,610,6100.0,Available,OTA,Valid,
3307,23,DEL-BOM,Air India,AI934,2026-09-06,2026-08-07,T+30,Economy,6764.0,534,267,445,890,8900.0,Available,Airline Site,Valid,
3308,23,DEL-BOM,Air India,AI366,2026-09-06,2026-08-22,T+15,Economy,9059.0,715,358,596,1192,11920.0,Available,Airline Site,Valid,
3309,23,DEL-BOM,Air India,AI464,2026-09-06,2026-08-30,T+7,Economy,8109.0,640,320,534,1067,10670.0,Available,Airline Site,Valid,
3310,23,DEL-BOM,Air India,AI619,2026-09-06,2026-09-05,T+1,Economy,9773.0,772,386,643,1286,12860.0,Available,Airline Site,Valid,
3311,23,DEL-BOM,Akasa,AK653,2026-09-06,2026-07-23,T+45,Economy,4317.0,341,170,284,568,5680.0,Sold Out,OTA,Flagged,Sold out at collection time
3312,23,DEL-BOM,Akasa,AK948,2026-09-06,2026-08-07,T+30,Economy,5928.0,468,234,390,780,7800.0,Available,Airline Site,Valid,
3313,23,DEL-BOM,Akasa,AK709,2026-09-06,2026-08-22,T+15,Economy,7197.0,568,284,474,947,9470.0,Available,Airline Site,Valid,
3314,23,DEL-BOM,Akasa,AK611,2026-09-06,2026-08-30,T+7,Economy,9203.0,727,363,606,1211,12110.0,Available,OTA,Valid,
3315,23,DEL-BOM,Akasa,AK533,2026-09-06,2026-09-05,T+1,Economy,9697.0,766,383,638,1276,12760.0,Available,Airline Site,Valid,
3316,23,DEL-BLR,IndiGo,IN968,2026-09-06,2026-07-23,T+45,Economy,2562.0,202,101,168,337,3370.0,Available,Airline Site,Valid,
3317,23,DEL-BLR,IndiGo,IN334,2026-09-06,2026-08-07,T+30,Economy,3275.0,259,129,216,431,4310.0,Available,OTA,Valid,
3318,23,DEL-BLR,IndiGo,IN694,2026-09-06,2026-08-22,T+15,Economy,4453.0,352,176,293,586,5860.0,Available,OTA,Valid,
3319,23,DEL-BLR,IndiGo,IN665,2026-09-06,2026-08-30,T+7,Economy,4613.0,364,182,304,607,6070.0,Available,Airline Site,Valid,
3320,23,DEL-BLR,IndiGo,IN927,2026-09-06,2026-09-05,T+1,Economy,5077.0,401,200,334,668,6680.0,Available,Airline Site,Valid,
3321,23,DEL-BLR,Air India,AI571,2026-09-06,2026-07-23,T+45,Economy,2242.0,177,88,148,295,2950.0,Available,OTA,Valid,
3322,23,DEL-BLR,Air India,AI719,2026-09-06,2026-08-07,T+30,Economy,3002.0,237,118,198,395,3950.0,Available,OTA,Valid,
3323,23,DEL-BLR,Air India,AI659,2026-09-06,2026-08-22,T+15,Economy,4119.0,325,163,271,542,5420.0,Available,OTA,Valid,
3324,23,DEL-BLR,Air India,AI372,2026-09-06,2026-08-30,T+7,Economy,4727.0,373,187,311,622,6220.0,Available,OTA,Valid,
3325,23,DEL-BLR,Air India,AI256,2026-09-06,2026-09-05,T+1,Economy,4241.0,335,167,279,558,5580.0,Available,Airline Site,Valid,
3326,23,DEL-BLR,Akasa,AK693,2026-09-06,2026-07-23,T+45,Economy,2379.0,188,94,156,313,3130.0,Available,OTA,Valid,
3327,23,DEL-BLR,Akasa,AK100,2026-09-06,2026-08-07,T+30,Economy,3048.0,241,120,200,401,4010.0,Available,Airline Site,Valid,
3328,23,DEL-BLR,Akasa,AK813,2026-09-06,2026-08-22,T+15,Economy,3739.0,295,148,246,492,4920.0,Available,Airline Site,Valid,
3329,23,DEL-BLR,Akasa,AK364,2026-09-06,2026-08-30,T+7,Economy,4643.0,367,183,306,611,6110.0,Available,Airline Site,Valid,
3330,23,DEL-BLR,Akasa,AK555,2026-09-06,2026-09-05,T+1,Economy,5335.0,421,211,351,702,7020.0,Available,Airline Site,Valid,
3331,23,BOM-BLR,IndiGo,IN319,2026-09-06,2026-07-23,T+45,Economy,2166.0,171,86,142,285,2850.0,Available,Airline Site,Valid,
3332,23,BOM-BLR,IndiGo,IN842,2026-09-06,2026-08-07,T+30,Economy,3032.0,239,120,200,399,3990.0,Available,Airline Site,Valid,
3333,23,BOM-BLR,IndiGo,IN831,2026-09-06,2026-08-22,T+15,Economy,4180.0,330,165,275,550,5500.0,Available,Airline Site,Valid,
3334,23,BOM-BLR,IndiGo,IN100,2026-09-06,2026-08-30,T+7,Economy,3921.0,310,155,258,516,5160.0,Available,Airline Site,Valid,
3335,23,BOM-BLR,IndiGo,IN669,2026-09-06,2026-09-05,T+1,Economy,3891.0,307,154,256,512,5120.0,Available,OTA,Valid,
3336,23,BOM-BLR,Air India,AI269,2026-09-06,2026-07-23,T+45,Economy,2007.0,158,79,132,264,2640.0,Available,OTA,Valid,
3337,23,BOM-BLR,Air India,AI368,2026-09-06,2026-08-07,T+30,Economy,2880.0,227,114,190,379,3790.0,Available,Airline Site,Valid,
3338,23,BOM-BLR,Air India,AI993,2026-09-06,2026-08-22,T+15,Economy,3496.0,276,138,230,460,4600.0,Available,OTA,Valid,
3339,23,BOM-BLR,Air India,AI526,2026-09-06,2026-08-30,T+7,Economy,3769.0,298,149,248,496,4960.0,Available,Airline Site,Valid,
3340,23,BOM-BLR,Air India,AI865,2026-09-06,2026-09-05,T+1,Economy,4225.0,334,167,278,556,5560.0,Available,Airline Site,Valid,
3341,23,BOM-BLR,Akasa,AK659,2026-09-06,2026-07-23,T+45,Economy,2235.0,176,88,147,294,2940.0,Available,Airline Site,Valid,
3342,23,BOM-BLR,Akasa,AK664,2026-09-06,2026-08-07,T+30,Economy,3131.0,247,124,206,412,4120.0,Available,OTA,Valid,
3343,23,BOM-BLR,Akasa,AK629,2026-09-06,2026-08-22,T+15,Economy,3420.0,270,135,225,450,4500.0,Available,Airline Site,Valid,
3344,23,BOM-BLR,Akasa,AK737,2026-09-06,2026-08-30,T+7,Economy,4552.0,359,180,300,599,5990.0,Available,OTA,Valid,
3345,23,BOM-BLR,Akasa,AK659,2026-09-06,2026-09-05,T+1,Economy,4765.0,376,188,314,627,6270.0,Available,Airline Site,Valid,
3346,23,DEL-CCU,IndiGo,IN419,2026-09-06,2026-07-23,T+45,Economy,3040.0,240,120,200,400,4000.0,Available,OTA,Valid,
3347,23,DEL-CCU,IndiGo,IN987,2026-09-06,2026-08-07,T+30,Economy,4180.0,330,165,275,550,5500.0,Available,OTA,Valid,
3348,23,DEL-CCU,IndiGo,IN922,2026-09-06,2026-08-22,T+15,Economy,5396.0,426,213,355,710,7100.0,Available,Airline Site,Valid,
3349,23,DEL-CCU,IndiGo,IN713,2026-09-06,2026-08-30,T+7,Economy,5130.0,405,202,338,675,6750.0,Available,Airline Site,Valid,
3350,23,DEL-CCU,IndiGo,IN469,2026-09-06,2026-09-05,T+1,Economy,6771.0,535,267,446,891,8910.0,Available,OTA,Valid,
3351,23,DEL-CCU,Air India,AI585,2026-09-06,2026-07-23,T+45,Economy,3139.0,248,124,206,413,4130.0,Available,Airline Site,Valid,
3352,23,DEL-CCU,Air India,AI870,2026-09-06,2026-08-07,T+30,Economy,4218.0,333,166,278,555,5550.0,Available,OTA,Valid,
3353,23,DEL-CCU,Air India,AI520,2026-09-06,2026-08-22,T+15,Economy,5092.0,402,201,335,670,6700.0,Available,Airline Site,Valid,
3354,23,DEL-CCU,Air India,AI435,2026-09-06,2026-08-30,T+7,Economy,5548.0,438,219,365,730,7300.0,Available,Airline Site,Valid,
3355,23,DEL-CCU,Air India,AI125,2026-09-06,2026-09-05,T+1,Economy,6141.0,485,242,404,808,8080.0,Available,OTA,Valid,
